node,obs_st,time
268,0,0
211,0,0
172,0,1
160,0,1
31,0,2
46,0,2
117,0,3
291,0,3
51,0,4
214,0,4
12,0,5
112,0,5
99,0,6
280,0,6
58,0,7
202,0,7
156,0,8
315,0,8
51,0,9
89,0,9
279,0,10
301,0,10
218,0,11
129,0,11
100,0,12
138,0,12
232,0,13
206,0,13
122,0,14
104,0,14
158,0,15
126,0,15
151,0,16
30,0,16
220,0,17
80,0,17
304,0,18
267,0,18
180,0,19
15,0,19
211,0,20
145,0,20
138,0,21
172,0,21
98,0,22
311,0,22
96,0,23
54,0,23
307,0,24
253,0,24
299,1,25
81,0,25
289,0,26
210,0,26
93,1,27
3,1,27
139,1,28
56,0,28
181,0,29
148,0,29
268,0,30
273,1,30
277,0,31
28,0,31
177,1,32
80,1,32
268,0,33
148,0,33
41,0,34
94,0,34
199,0,35
261,0,35
168,0,36
123,1,36
