node,obs_st,time
104,0,0
284,0,0
2,0,1
52,0,1
163,0,2
311,0,2
152,0,3
244,0,3
22,0,4
245,0,4
204,0,5
165,0,5
0,0,6
294,0,6
314,0,7
61,0,7
176,0,8
168,0,8
212,0,9
99,0,9
194,0,10
304,0,10
26,0,11
265,0,11
113,0,12
290,0,12
42,0,13
258,0,13
184,0,14
53,0,14
281,0,15
165,0,15
141,0,16
70,0,16
292,0,17
33,0,17
220,0,18
322,0,18
265,0,19
234,0,19
151,0,20
250,1,20
58,0,21
194,1,21
116,0,22
36,0,22
84,0,23
59,0,23
189,0,24
263,0,24
260,0,25
284,0,25
208,0,26
53,0,26
150,1,27
291,0,27
173,0,28
199,0,28
0,0,29
9,0,29
291,0,30
223,0,30
165,0,31
315,0,31
178,0,32
234,0,32
59,0,33
164,0,33
149,0,34
124,0,34
132,0,35
120,0,35
152,0,36
170,0,36
