node,obs_st,time
130,0,0
2,0,0
38,0,1
261,0,1
65,0,2
324,0,2
303,0,3
172,0,3
114,0,4
274,0,4
286,0,5
175,0,5
262,0,6
32,0,6
128,0,7
106,0,7
168,1,8
250,0,8
65,0,9
149,0,9
22,0,10
7,0,10
118,0,11
160,0,11
5,0,12
304,1,12
253,1,13
88,1,13
84,0,14
256,0,14
300,1,15
149,0,15
30,0,16
25,0,16
260,1,17
274,0,17
21,1,18
181,0,18
171,1,19
79,1,19
295,1,20
117,0,20
137,1,21
231,1,21
26,0,22
312,1,22
47,1,23
243,1,23
40,1,24
101,1,24
275,1,25
314,1,25
66,1,26
100,1,26
57,0,27
146,1,27
174,0,28
36,1,28
32,1,29
303,1,29
302,1,30
281,1,30
256,0,31
90,0,31
167,1,32
246,1,32
38,0,33
17,0,33
212,1,34
269,1,34
83,1,35
226,0,35
226,0,36
255,0,36
