node,obs_st,time
274,0,0
82,0,0
3,0,1
101,0,1
269,0,2
228,0,2
290,0,3
303,0,3
224,0,4
305,0,4
256,0,5
65,0,5
188,0,6
316,0,6
175,0,7
22,0,7
219,0,8
25,0,8
86,0,9
61,0,9
274,0,10
179,0,10
35,1,11
108,1,11
19,0,12
262,0,12
71,1,13
267,0,13
133,0,14
44,0,14
77,0,15
49,0,15
240,0,16
119,0,16
307,0,17
238,1,17
160,1,18
246,1,18
104,1,19
251,0,19
221,0,20
256,0,20
250,1,21
107,0,21
291,0,22
2,0,22
31,1,23
105,0,23
144,0,24
296,0,24
264,0,25
26,0,25
74,1,26
280,0,26
6,0,27
91,0,27
247,1,28
28,0,28
120,0,29
292,0,29
248,0,30
152,0,30
321,0,31
142,0,31
307,0,32
304,0,32
127,0,33
86,0,33
69,1,34
248,0,34
137,1,35
17,0,35
267,0,36
18,1,36
