node,obs_st,time
273,0,0
55,0,0
55,0,1
71,0,1
120,0,2
300,0,2
220,0,3
161,0,3
251,0,4
80,0,4
90,0,5
265,0,5
230,0,6
208,0,6
310,0,7
216,0,7
20,0,8
228,0,8
113,0,9
190,0,9
2,0,10
79,0,10
25,0,11
134,0,11
72,0,12
223,0,12
60,0,13
257,0,13
181,0,14
270,0,14
94,0,15
69,0,15
103,0,16
280,0,16
44,0,17
126,1,17
166,0,18
204,1,18
238,1,19
264,0,19
118,0,20
227,0,20
208,0,21
269,1,21
73,0,22
1,0,22
303,0,23
321,0,23
199,0,24
1,0,24
149,0,25
62,1,25
169,0,26
313,0,26
48,1,27
278,0,27
75,0,28
223,0,28
53,0,29
316,0,29
76,0,30
180,1,30
89,0,31
205,1,31
20,0,32
105,0,32
225,0,33
122,1,33
97,1,34
239,0,34
77,0,35
242,1,35
90,0,36
52,0,36
