node,obs_st,time
107,0,0
120,0,0
262,0,1
200,0,1
140,0,2
75,0,2
312,0,3
281,0,3
3,0,4
6,0,4
285,0,5
197,0,5
17,1,6
46,1,6
198,0,7
9,1,7
55,0,8
174,0,8
302,1,9
49,0,9
173,0,10
288,0,10
64,1,11
52,0,11
300,1,12
16,1,12
142,0,13
196,0,13
96,0,14
44,1,14
238,1,15
153,1,15
210,0,16
106,0,16
76,1,17
57,0,17
84,0,18
319,1,18
136,1,19
174,0,19
138,0,20
246,1,20
82,0,21
22,1,21
327,1,22
40,0,22
281,1,23
36,1,23
173,0,24
33,1,24
4,0,25
38,0,25
172,1,26
55,0,26
262,1,27
285,1,27
129,1,28
71,1,28
177,1,29
149,1,29
181,1,30
20,1,30
234,0,31
283,0,31
189,0,32
259,0,32
257,0,33
92,1,33
166,1,34
173,0,34
11,1,35
268,1,35
143,1,36
140,1,36
