node,obs_st,time
232,0,0
160,0,0
76,0,1
202,0,1
59,0,2
226,0,2
279,0,3
181,0,3
327,1,4
121,0,4
279,0,5
37,0,5
239,0,6
300,1,6
98,0,7
301,0,7
23,0,8
261,0,8
286,0,9
243,0,9
50,0,10
107,0,10
4,1,11
58,0,11
2,0,12
86,0,12
117,0,13
230,0,13
287,0,14
27,0,14
76,0,15
215,1,15
98,0,16
24,0,16
61,0,17
243,1,17
112,1,18
69,1,18
98,0,19
166,0,19
20,0,20
155,0,20
250,1,21
47,0,21
277,1,22
50,0,22
231,0,23
37,0,23
173,0,24
75,0,24
230,0,25
86,0,25
172,0,26
73,0,26
1,0,27
248,0,27
283,0,28
278,0,28
199,0,29
256,0,29
101,0,30
167,0,30
165,0,31
241,0,31
105,0,32
317,1,32
26,0,33
155,0,33
281,1,34
254,0,34
132,0,35
114,0,35
230,0,36
0,0,36
