node,obs_st,time
150,0,0
128,0,0
114,0,1
43,0,1
108,0,2
106,0,2
77,0,3
182,0,3
170,0,4
164,0,4
70,0,5
191,0,5
89,0,6
148,0,6
267,0,7
35,0,7
227,0,8
226,0,8
321,0,9
8,0,9
199,0,10
206,1,10
238,0,11
266,1,11
137,0,12
62,0,12
87,1,13
224,0,13
99,0,14
253,0,14
144,0,15
297,0,15
139,0,16
3,1,16
314,0,17
217,0,17
181,0,18
80,0,18
322,0,19
46,0,19
125,1,20
59,0,20
143,0,21
58,0,21
326,0,22
295,0,22
272,1,23
147,0,23
175,0,24
31,0,24
39,0,25
161,1,25
57,0,26
225,0,26
285,1,27
37,0,27
105,0,28
200,0,28
108,1,29
66,0,29
226,0,30
260,0,30
0,0,31
82,0,31
113,0,32
54,0,32
168,0,33
283,0,33
241,0,34
50,0,34
224,0,35
139,0,35
119,0,36
280,0,36
