node,obs_st,time
23,0,0
189,0,0
4,0,1
293,0,1
47,0,2
87,0,2
270,0,3
232,0,3
18,0,4
48,0,4
177,0,5
297,0,5
234,0,6
36,0,6
142,0,7
196,0,7
199,0,8
324,0,8
275,0,9
271,0,9
78,0,10
214,0,10
157,0,11
174,0,11
82,0,12
256,0,12
2,0,13
150,0,13
33,0,14
212,0,14
115,0,15
106,0,15
179,0,16
124,0,16
292,0,17
280,0,17
109,0,18
128,1,18
188,0,19
143,0,19
258,1,20
270,1,20
249,1,21
190,0,21
311,0,22
89,0,22
23,0,23
180,1,23
53,0,24
316,0,24
229,0,25
274,0,25
275,1,26
2,0,26
110,0,27
304,0,27
104,1,28
195,0,28
109,0,29
38,0,29
319,0,30
176,0,30
82,1,31
191,1,31
62,1,32
20,0,32
244,0,33
136,0,33
212,0,34
307,0,34
178,0,35
55,0,35
273,1,36
25,0,36
