node,obs_st,time
248,0,0
233,0,0
324,0,1
78,0,1
266,0,2
40,0,2
258,0,3
84,0,3
183,0,4
261,0,4
127,0,5
172,0,5
64,1,6
288,0,6
196,0,7
160,0,7
161,0,8
305,0,8
241,0,9
139,0,9
30,0,10
292,0,10
1,0,11
145,0,11
215,1,12
310,0,12
274,0,13
269,1,13
6,0,14
203,0,14
308,0,15
298,0,15
48,1,16
138,0,16
187,0,17
119,0,17
232,1,18
321,0,18
100,0,19
9,0,19
218,0,20
80,0,20
243,1,21
318,0,21
161,1,22
184,0,22
42,1,23
189,0,23
72,0,24
319,0,24
136,0,25
205,1,25
134,0,26
25,0,26
167,0,27
34,0,27
31,0,28
275,1,28
167,0,29
80,0,29
219,0,30
7,0,30
164,0,31
258,0,31
199,0,32
69,0,32
257,0,33
160,0,33
60,0,34
56,0,34
318,0,35
213,0,35
178,0,36
221,0,36
