node,obs_st,time
218,0,0
175,0,0
235,0,1
308,0,1
243,0,2
269,0,2
271,1,3
79,0,3
201,0,4
262,0,4
170,0,5
196,0,5
236,1,6
154,0,6
78,0,7
80,0,7
304,0,8
114,0,8
65,0,9
130,0,9
113,0,10
8,0,10
287,0,11
316,0,11
137,0,12
289,0,12
76,0,13
325,0,13
190,0,14
263,0,14
118,0,15
127,0,15
194,0,16
265,0,16
269,1,17
213,0,17
325,0,18
241,0,18
314,0,19
299,0,19
123,1,20
16,0,20
78,1,21
274,0,21
214,0,22
282,1,22
293,0,23
181,0,23
176,0,24
270,1,24
322,0,25
312,0,25
34,0,26
47,0,26
94,0,27
321,0,27
311,0,28
119,0,28
163,0,29
288,0,29
316,0,30
71,0,30
190,0,31
246,1,31
204,1,32
245,0,32
106,1,33
8,0,33
302,0,34
238,0,34
189,0,35
126,1,35
199,0,36
129,0,36
