node,obs_st,time
157,0,0
283,0,0
43,0,1
305,0,1
315,0,2
322,0,2
127,0,3
282,0,3
76,0,4
225,0,4
164,0,5
5,0,5
46,0,6
9,0,6
87,0,7
288,0,7
50,0,8
43,0,8
16,0,9
31,0,9
200,0,10
79,0,10
157,0,11
74,1,11
277,0,12
203,0,12
267,0,13
191,0,13
275,0,14
154,0,14
180,1,15
236,0,15
324,0,16
252,0,16
29,0,17
317,1,17
109,0,18
114,1,18
128,1,19
146,1,19
246,1,20
274,0,20
77,0,21
53,0,21
297,1,22
92,1,22
70,1,23
165,0,23
31,1,24
82,0,24
304,1,25
313,1,25
225,0,26
223,0,26
240,0,27
135,0,27
251,1,28
303,0,28
315,1,29
161,1,29
238,1,30
185,1,30
18,1,31
37,0,31
151,0,32
108,1,32
81,1,33
153,1,33
271,1,34
236,1,34
250,1,35
83,0,35
291,1,36
66,0,36
