node,obs_st,time
224,0,0
75,0,0
211,0,1
119,0,1
323,0,2
30,0,2
38,0,3
137,0,3
134,0,4
204,0,4
111,0,5
119,0,5
255,0,6
202,0,6
142,0,7
141,0,7
85,0,8
270,0,8
9,0,9
18,0,9
37,0,10
19,0,10
18,0,11
38,0,11
153,0,12
42,0,12
136,0,13
168,0,13
80,1,14
321,1,14
307,1,15
275,0,15
79,1,16
282,0,16
67,1,17
118,0,17
6,1,18
13,0,18
63,1,19
144,1,19
60,1,20
207,1,20
263,1,21
111,1,21
313,1,22
85,0,22
275,1,23
254,0,23
120,0,24
55,1,24
325,1,25
268,0,25
160,1,26
286,1,26
27,1,27
184,1,27
45,1,28
35,1,28
124,1,29
130,1,29
43,1,30
120,1,30
217,0,31
309,1,31
226,1,32
48,1,32
206,1,33
289,1,33
57,0,34
142,0,34
178,1,35
118,1,35
273,1,36
90,1,36
