node,obs_st,time
293,0,0
130,0,0
216,0,1
114,0,1
12,0,2
32,0,2
77,0,3
290,0,3
156,0,4
270,0,4
260,0,5
121,0,5
50,1,6
151,0,6
278,0,7
104,0,7
95,0,8
212,0,8
230,0,9
265,0,9
34,0,10
256,0,10
119,0,11
144,0,11
315,1,12
292,1,12
95,1,13
240,1,13
14,0,14
106,0,14
83,1,15
288,0,15
198,0,16
65,0,16
264,0,17
245,0,17
114,1,18
16,1,18
153,1,19
209,0,19
101,1,20
68,0,20
181,1,21
176,0,21
61,0,22
20,0,22
27,1,23
172,1,23
66,1,24
98,1,24
132,1,25
126,1,25
134,0,26
318,1,26
19,0,27
316,1,27
152,0,28
108,1,28
284,1,29
293,1,29
40,0,30
46,1,30
257,0,31
97,1,31
290,1,32
182,0,32
74,1,33
211,0,33
183,1,34
113,1,34
216,1,35
156,1,35
76,1,36
280,1,36
