node,obs_st,time
115,0,0
254,0,0
138,0,1
17,0,1
267,0,2
254,0,2
125,0,3
229,0,3
318,0,4
175,0,4
15,0,5
82,0,5
279,0,6
94,0,6
118,0,7
232,0,7
320,0,8
4,0,8
259,0,9
263,0,9
139,0,10
166,0,10
261,0,11
212,0,11
3,1,12
208,0,12
8,0,13
271,1,13
146,1,14
33,0,14
91,0,15
166,0,15
293,0,16
40,0,16
29,0,17
211,0,17
316,0,18
47,0,18
101,0,19
102,0,19
88,0,20
151,0,20
277,0,21
21,0,21
4,0,22
236,0,22
172,0,23
303,1,23
83,0,24
127,0,24
208,0,25
323,0,25
138,1,26
248,0,26
299,1,27
296,1,27
31,1,28
43,0,28
200,0,29
35,1,29
54,1,30
7,1,30
147,0,31
153,1,31
33,1,32
246,1,32
86,0,33
23,0,33
162,1,34
240,0,34
318,1,35
91,0,35
186,1,36
161,1,36
