node,obs_st,time
232,0,0
94,0,0
263,0,1
226,0,1
264,0,2
8,0,2
138,0,3
22,0,3
298,0,4
212,0,4
211,0,5
21,0,5
231,0,6
74,0,6
281,0,7
211,0,7
36,0,8
118,0,8
176,0,9
1,0,9
200,0,10
286,0,10
177,0,11
71,0,11
301,0,12
186,0,12
121,0,13
146,0,13
138,0,14
100,0,14
240,0,15
279,0,15
119,0,16
267,0,16
244,0,17
68,0,17
149,0,18
309,1,18
159,1,19
53,0,19
118,0,20
310,1,20
32,1,21
258,1,21
138,1,22
49,0,22
20,0,23
148,0,23
127,0,24
265,0,24
126,1,25
117,1,25
268,1,26
226,0,26
39,0,27
201,1,27
266,1,28
22,1,28
252,1,29
124,0,29
178,1,30
15,1,30
213,0,31
41,1,31
46,0,32
210,1,32
9,0,33
248,0,33
95,1,34
193,0,34
83,1,35
158,0,35
260,0,36
186,1,36
