node,obs_st,time
260,0,0
28,0,0
160,0,1
287,0,1
152,0,2
262,0,2
222,0,3
142,0,3
247,0,4
151,0,4
119,0,5
283,0,5
212,0,6
183,0,6
22,0,7
108,0,7
77,0,8
160,0,8
253,0,9
285,0,9
10,0,10
102,0,10
130,1,11
209,0,11
229,0,12
1,0,12
264,0,13
285,0,13
128,0,14
324,1,14
105,0,15
70,0,15
125,1,16
112,0,16
184,0,17
204,1,17
63,0,18
281,1,18
236,1,19
138,0,19
291,1,20
319,1,20
224,0,21
205,1,21
44,1,22
81,1,22
159,1,23
20,0,23
282,1,24
305,1,24
22,1,25
327,1,25
16,1,26
64,1,26
116,1,27
133,1,27
75,0,28
55,0,28
31,1,29
262,0,29
290,1,30
83,1,30
169,1,31
82,1,31
220,0,32
0,0,32
275,1,33
95,0,33
177,1,34
33,1,34
174,1,35
50,1,35
312,1,36
13,0,36
