node,obs_st,time
71,0,0
168,0,0
111,0,1
61,0,1
304,0,2
278,0,2
15,0,3
82,0,3
67,0,4
204,0,4
106,0,5
171,0,5
95,0,6
54,0,6
0,0,7
60,0,7
0,0,8
265,0,8
149,0,9
37,0,9
96,0,10
226,0,10
195,0,11
239,0,11
314,0,12
316,0,12
215,0,13
162,0,13
69,0,14
28,0,14
205,0,15
136,0,15
297,0,16
58,0,16
4,0,17
3,0,17
218,0,18
192,0,18
186,0,19
20,0,19
137,0,20
11,1,20
235,0,21
44,0,21
70,1,22
288,0,22
74,0,23
130,0,23
93,0,24
219,0,24
229,0,25
192,0,25
248,0,26
305,0,26
287,0,27
133,0,27
21,0,28
240,0,28
212,0,29
113,0,29
317,1,30
305,0,30
189,0,31
127,0,31
20,0,32
33,0,32
211,0,33
65,0,33
18,1,34
26,0,34
112,1,35
103,0,35
206,1,36
113,0,36
