node,obs_st,time
122,0,0
44,0,0
327,0,1
39,0,1
10,0,2
206,0,2
60,0,3
214,0,3
211,0,4
80,0,4
29,0,5
312,0,5
216,0,6
296,0,6
148,0,7
191,0,7
198,0,8
48,0,8
92,0,9
208,1,9
73,1,10
33,0,10
71,0,11
150,0,11
261,0,12
44,1,12
115,0,13
39,1,13
60,1,14
8,0,14
207,0,15
211,0,15
82,0,16
206,0,16
18,1,17
272,1,17
161,1,18
312,0,18
84,0,19
236,1,19
139,0,20
50,1,20
178,0,21
167,0,21
33,0,22
124,0,22
46,1,23
70,1,23
98,1,24
186,0,24
66,1,25
40,0,25
245,1,26
164,0,26
232,1,27
53,0,27
293,0,28
280,1,28
320,1,29
315,1,29
185,1,30
238,1,30
67,1,31
284,0,31
295,1,32
160,1,32
300,1,33
322,1,33
84,1,34
210,1,34
80,1,35
61,0,35
281,1,36
178,1,36
