node,obs_st,time
84,0,0
172,0,0
34,0,1
51,0,1
126,0,2
177,0,2
101,0,3
46,0,3
275,0,4
294,0,4
153,1,5
253,0,5
24,0,6
203,0,6
82,0,7
282,0,7
217,0,8
263,0,8
254,0,9
121,0,9
319,1,10
305,1,10
92,0,11
124,0,11
45,1,12
217,0,12
230,0,13
72,0,13
299,0,14
134,0,14
168,0,15
81,0,15
271,1,16
215,1,16
158,0,17
75,0,17
325,1,18
28,1,18
227,1,19
111,0,19
261,0,20
233,0,20
258,1,21
278,0,21
16,1,22
116,1,22
114,1,23
186,1,23
52,0,24
103,0,24
160,1,25
57,0,25
213,0,26
64,1,26
63,0,27
164,0,27
154,0,28
237,1,28
111,0,29
54,1,29
264,0,30
276,0,30
87,1,31
291,1,31
14,0,32
266,1,32
206,1,33
82,1,33
138,0,34
250,1,34
95,0,35
191,1,35
173,0,36
311,1,36
