node,obs_st,time
139,0,0
295,0,0
14,0,1
110,0,1
26,0,2
105,0,2
65,0,3
175,0,3
151,0,4
89,0,4
114,0,5
90,0,5
10,0,6
105,0,6
296,0,7
158,1,7
176,0,8
232,0,8
32,0,9
59,0,9
91,1,10
327,0,10
254,0,11
11,0,11
216,1,12
22,1,12
5,0,13
178,1,13
127,1,14
181,0,14
20,1,15
211,0,15
51,0,16
325,0,16
208,1,17
201,1,17
271,1,18
159,1,18
107,1,19
302,1,19
60,1,20
299,0,20
120,0,21
278,0,21
114,1,22
63,1,22
281,1,23
68,1,23
255,0,24
196,1,24
31,1,25
261,1,25
237,1,26
185,1,26
215,1,27
286,1,27
262,1,28
121,1,28
101,1,29
17,0,29
104,1,30
118,1,30
310,1,31
72,1,31
135,1,32
109,1,32
1,0,33
293,1,33
183,0,34
282,1,34
4,1,35
59,0,35
243,1,36
221,0,36
