node,obs_st,time
117,0,0
151,0,0
100,0,1
180,0,1
305,0,2
271,0,2
310,0,3
202,0,3
271,0,4
225,0,4
196,0,5
289,0,5
178,0,6
131,0,6
136,0,7
247,0,7
180,0,8
238,0,8
324,0,9
83,0,9
160,0,10
253,0,10
287,0,11
238,0,11
56,0,12
304,1,12
54,0,13
196,0,13
207,0,14
188,0,14
200,0,15
82,0,15
51,0,16
33,0,16
60,0,17
233,1,17
226,0,18
125,1,18
313,1,19
174,0,19
123,1,20
143,0,20
320,0,21
119,0,21
180,1,22
20,0,22
296,1,23
112,0,23
70,1,24
82,0,24
253,1,25
248,0,25
4,0,26
238,1,26
127,0,27
31,1,27
128,1,28
139,0,28
244,0,29
289,1,29
259,0,30
212,0,30
98,0,31
312,1,31
82,1,32
211,0,32
90,0,33
173,0,33
234,0,34
116,1,34
107,0,35
130,0,35
19,1,36
279,0,36
