node,obs_st,time
24,0,0
67,0,0
103,0,1
45,0,1
116,0,2
286,0,2
91,0,3
113,0,3
261,0,4
254,0,4
301,0,5
189,0,5
167,0,6
179,0,6
123,0,7
17,0,7
98,0,8
40,1,8
237,0,9
57,0,9
128,0,10
227,0,10
1,0,11
46,0,11
6,0,12
248,0,12
277,0,13
169,0,13
50,0,14
112,0,14
5,0,15
71,1,15
209,0,16
262,0,16
310,1,17
317,1,17
223,0,18
212,0,18
200,0,19
84,0,19
37,0,20
130,0,20
261,0,21
66,0,21
197,0,22
11,1,22
9,0,23
126,1,23
88,0,24
163,0,24
197,0,25
142,0,25
105,0,26
128,1,26
232,1,27
66,0,27
256,0,28
316,1,28
28,0,29
120,0,29
180,1,30
245,0,30
174,0,31
223,0,31
88,1,32
30,0,32
141,0,33
269,1,33
184,1,34
74,1,34
3,1,35
73,1,35
262,0,36
145,0,36
