node,obs_st,time
187,0,0
12,0,0
164,0,1
304,0,1
168,0,2
227,0,2
242,0,3
275,0,3
93,0,4
39,0,4
45,0,5
16,0,5
155,0,6
147,0,6
265,0,7
102,0,7
202,0,8
212,0,8
52,0,9
23,0,9
288,0,10
282,1,10
94,0,11
181,0,11
219,0,12
186,0,12
243,0,13
277,0,13
62,1,14
108,0,14
189,0,15
126,0,15
157,0,16
69,0,16
149,0,17
65,0,17
187,0,18
21,0,18
316,1,19
146,1,19
109,0,20
1,0,20
210,0,21
317,1,21
37,0,22
22,1,22
246,1,23
111,0,23
96,1,24
213,0,24
189,0,25
89,0,25
103,0,26
298,1,26
136,0,27
301,0,27
309,1,28
104,1,28
160,1,29
34,1,29
115,0,30
49,1,30
89,0,31
115,0,31
76,0,32
238,1,32
175,1,33
323,1,33
285,1,34
296,1,34
153,1,35
27,0,35
106,1,36
99,1,36
