node,obs_st,time
0,0,0
241,0,0
88,0,1
140,0,1
21,0,2
70,0,2
127,0,3
198,0,3
190,0,4
194,0,4
276,0,5
171,0,5
197,0,6
134,0,6
144,0,7
201,0,7
113,0,8
211,0,8
12,0,9
83,0,9
136,0,10
209,0,10
198,0,11
74,1,11
276,0,12
214,0,12
33,0,13
147,0,13
69,0,14
254,0,14
61,0,15
96,0,15
174,0,16
117,0,16
60,0,17
54,0,17
86,0,18
157,1,18
177,1,19
88,1,19
284,0,20
219,0,20
50,0,21
216,0,21
194,1,22
92,1,22
277,1,23
160,1,23
19,0,24
227,0,24
23,0,25
203,0,25
20,0,26
232,1,26
133,0,27
101,0,27
320,0,28
290,1,28
191,1,29
321,1,29
172,0,30
314,0,30
275,1,31
163,0,31
291,1,32
279,0,32
201,1,33
156,0,33
37,0,34
59,0,34
198,0,35
53,0,35
54,0,36
5,1,36
