node,obs_st,time
117,0,0
78,0,0
139,0,1
197,0,1
101,0,2
280,0,2
270,0,3
266,0,3
283,0,4
204,0,4
20,1,5
105,0,5
80,0,6
276,0,6
152,0,7
29,0,7
149,0,8
96,0,8
326,0,9
90,0,9
185,1,10
206,0,10
177,0,11
175,0,11
192,0,12
225,0,12
112,0,13
296,1,13
169,0,14
255,0,14
74,0,15
82,0,15
111,0,16
120,0,16
23,0,17
41,1,17
17,0,18
196,1,18
59,0,19
56,1,19
222,0,20
105,0,20
148,0,21
213,0,21
22,1,22
316,1,22
113,1,23
149,0,23
36,0,24
257,0,24
268,1,25
258,1,25
93,0,26
72,0,26
214,1,27
9,0,27
260,0,28
37,0,28
31,1,29
165,0,29
181,1,30
187,1,30
25,0,31
173,0,31
107,0,32
17,0,32
40,0,33
206,1,33
67,1,34
87,1,34
0,0,35
174,0,35
95,1,36
23,0,36
