node,obs_st,time
190,0,0
251,0,0
230,0,1
259,0,1
99,0,2
292,0,2
30,0,3
179,0,3
281,0,4
117,0,4
59,0,5
85,0,5
280,0,6
38,0,6
228,0,7
187,0,7
311,0,8
309,0,8
217,0,9
192,0,9
103,0,10
270,0,10
13,0,11
152,0,11
244,0,12
109,0,12
0,0,13
200,0,13
193,1,14
5,0,14
293,0,15
162,0,15
262,0,16
60,1,16
234,0,17
104,0,17
318,0,18
27,1,18
81,0,19
58,0,19
140,0,20
324,0,20
314,0,21
42,1,21
327,0,22
14,0,22
248,0,23
88,0,23
258,0,24
81,0,24
225,0,25
222,0,25
293,0,26
138,1,26
261,0,27
269,0,27
230,0,28
307,1,28
11,1,29
203,1,29
222,0,30
16,0,30
263,1,31
66,1,31
247,1,32
170,1,32
186,1,33
39,1,33
272,1,34
112,1,34
237,1,35
84,0,35
209,0,36
61,0,36
