node,obs_st,time
88,0,0
254,0,0
299,0,1
236,0,1
318,0,2
297,0,2
151,0,3
227,0,3
303,0,4
116,0,4
156,0,5
316,0,5
260,1,6
30,0,6
181,0,7
214,0,7
326,0,8
225,0,8
164,0,9
145,0,9
134,0,10
279,0,10
85,0,11
230,0,11
314,0,12
152,0,12
110,0,13
208,1,13
27,1,14
306,0,14
243,0,15
87,0,15
14,1,16
43,1,16
72,1,17
289,1,17
306,0,18
316,0,18
293,0,19
246,1,19
2,0,20
186,0,20
270,1,21
242,0,21
266,1,22
313,0,22
102,0,23
265,0,23
115,0,24
226,0,24
307,1,25
139,0,25
107,1,26
124,0,26
70,1,27
185,0,27
8,1,28
166,0,28
88,1,29
156,0,29
127,0,30
294,0,30
274,0,31
141,0,31
244,0,32
124,0,32
291,1,33
1,0,33
89,0,34
65,0,34
80,1,35
48,1,35
183,0,36
66,1,36
