node,obs_st,time
257,0,0
114,0,0
257,0,1
204,0,1
127,0,2
194,0,2
117,0,3
253,0,3
133,0,4
196,0,4
6,0,5
196,0,5
91,0,6
147,0,6
168,0,7
132,0,7
176,0,8
195,0,8
132,0,9
37,0,9
277,0,10
60,0,10
161,0,11
264,0,11
41,0,12
69,0,12
289,0,13
14,0,13
200,0,14
103,0,14
170,0,15
78,0,15
3,0,16
141,0,16
113,0,17
201,1,17
129,0,18
3,1,18
257,0,19
123,1,19
270,1,20
265,0,20
258,1,21
217,0,21
70,1,22
53,0,22
141,0,23
248,0,23
264,0,24
318,0,24
290,0,25
194,1,25
192,0,26
266,1,26
311,0,27
243,1,27
205,1,28
287,0,28
61,0,29
176,0,29
293,0,30
251,0,30
75,0,31
43,0,31
125,1,32
167,0,32
246,1,33
36,0,33
94,0,34
222,0,34
282,1,35
26,0,35
97,1,36
141,0,36
