node,obs_st,time
281,0,0
321,0,0
76,0,1
316,0,1
308,0,2
56,0,2
37,0,3
34,0,3
114,0,4
81,0,4
182,0,5
2,0,5
161,0,6
316,0,6
201,0,7
25,0,7
228,0,8
275,0,8
183,0,9
57,0,9
108,0,10
125,0,10
319,0,11
191,0,11
50,0,12
121,0,12
47,0,13
25,0,13
275,0,14
175,0,14
109,0,15
175,0,15
75,0,16
89,0,16
231,0,17
11,0,17
129,0,18
5,0,18
302,0,19
170,0,19
235,0,20
314,0,20
187,0,21
184,0,21
2,0,22
257,0,22
274,0,23
202,0,23
296,0,24
64,0,24
299,0,25
74,0,25
36,0,26
115,0,26
17,0,27
24,0,27
141,0,28
135,0,28
77,0,29
143,0,29
286,0,30
51,0,30
16,0,31
106,1,31
281,1,32
200,0,32
218,0,33
180,0,33
97,1,34
43,0,34
218,0,35
199,0,35
302,0,36
280,0,36
