node,obs_st,time
212,0,0
179,0,0
290,0,1
163,0,1
179,0,2
27,0,2
161,0,3
175,0,3
175,0,4
86,0,4
286,0,5
242,0,5
269,0,6
84,0,6
267,1,7
79,0,7
309,0,8
199,1,8
227,0,9
253,1,9
202,0,10
174,0,10
292,0,11
156,0,11
22,1,12
303,0,12
60,1,13
264,1,13
275,1,14
15,0,14
91,1,15
324,1,15
121,1,16
154,0,16
292,1,17
126,1,17
237,1,18
138,0,18
94,1,19
147,1,19
288,0,20
320,1,20
252,1,21
187,0,21
248,0,22
75,0,22
67,1,23
223,0,23
231,0,24
160,1,24
312,1,25
306,1,25
129,1,26
92,1,26
279,0,27
208,1,27
192,0,28
59,1,28
1,0,29
156,1,29
65,0,30
7,0,30
216,1,31
11,1,31
39,1,32
51,1,32
183,1,33
274,0,33
155,0,34
225,1,34
245,1,35
269,1,35
98,1,36
84,1,36
