node,obs_st,time
162,0,0
187,0,0
47,0,1
78,0,1
78,0,2
263,0,2
164,0,3
101,0,3
92,0,4
17,0,4
168,0,5
170,0,5
32,0,6
61,0,6
7,0,7
126,0,7
41,0,8
53,0,8
313,0,9
234,0,9
243,0,10
232,1,10
251,0,11
207,1,11
52,0,12
230,0,12
45,0,13
263,0,13
283,0,14
277,0,14
3,1,15
106,1,15
214,0,16
178,0,16
261,0,17
215,1,17
198,0,18
19,0,18
122,0,19
318,0,19
241,0,20
224,0,20
204,1,21
321,0,21
25,0,22
206,1,22
98,0,23
65,0,23
1,0,24
308,0,24
260,0,25
2,0,25
149,0,26
244,1,26
85,0,27
264,0,27
86,0,28
304,0,28
142,0,29
139,0,29
239,0,30
150,1,30
211,0,31
93,0,31
100,0,32
98,0,32
241,0,33
175,0,33
1,0,34
114,0,34
129,0,35
152,0,35
84,0,36
176,0,36
