node,obs_st,time
199,0,0
293,0,0
149,0,1
281,0,1
256,0,2
182,0,2
55,0,3
307,0,3
155,1,4
215,0,4
269,0,5
40,1,5
82,0,6
50,0,6
184,0,7
258,0,7
281,0,8
299,1,8
93,1,9
164,0,9
317,1,10
112,0,10
246,1,11
227,0,11
177,0,12
274,1,12
28,1,13
163,0,13
264,1,14
30,1,14
221,1,15
218,1,15
310,1,16
322,1,16
316,1,17
20,0,17
19,1,18
243,1,18
192,0,19
178,1,19
235,0,20
37,1,20
69,1,21
119,0,21
79,1,22
118,1,22
177,1,23
113,0,23
89,0,24
275,1,24
308,1,25
290,1,25
213,0,26
48,1,26
64,1,27
54,1,27
223,1,28
231,1,28
75,0,29
256,1,29
181,1,30
159,1,30
5,1,31
17,1,31
273,1,32
267,1,32
55,0,33
198,0,33
16,1,34
158,1,34
219,1,35
113,1,35
135,1,36
194,1,36
