node,obs_st,time
153,0,0
173,0,0
237,0,1
134,0,1
94,0,2
217,0,2
229,1,3
139,0,3
128,0,4
111,1,4
91,1,5
299,0,5
9,1,6
34,0,6
240,1,7
145,0,7
256,0,8
136,0,8
301,0,9
326,0,9
320,0,10
68,0,10
263,1,11
287,0,11
259,0,12
107,1,12
7,1,13
209,0,13
227,0,14
55,0,14
206,1,15
37,1,15
69,0,16
99,1,16
250,1,17
246,1,17
244,1,18
22,1,18
300,0,19
159,1,19
213,0,20
60,1,20
176,0,21
261,0,21
276,1,22
268,0,22
47,0,23
80,1,23
117,1,24
279,0,24
181,0,25
29,0,25
266,1,26
169,0,26
252,1,27
257,0,27
189,0,28
64,1,28
222,0,29
265,0,29
188,0,30
62,1,30
45,1,31
27,1,31
144,0,32
289,1,32
208,1,33
155,0,33
281,1,34
18,1,34
175,1,35
315,1,35
226,0,36
293,1,36
