node,obs_st,time
37,0,0
257,0,0
180,0,1
249,0,1
296,0,2
306,0,2
170,0,3
259,0,3
144,0,4
139,0,4
42,0,5
213,0,5
162,0,6
58,0,6
233,0,7
34,0,7
314,0,8
81,0,8
217,0,9
320,0,9
297,0,10
194,0,10
239,0,11
4,0,11
217,0,12
49,0,12
143,0,13
52,0,13
29,0,14
14,0,14
280,0,15
166,0,15
36,1,16
239,0,16
214,0,17
102,0,17
178,1,18
180,1,18
98,0,19
125,1,19
216,0,20
179,0,20
133,0,21
202,0,21
71,1,22
72,0,22
66,0,23
324,0,23
279,0,24
108,1,24
312,0,25
128,1,25
58,0,26
319,0,26
50,0,27
203,0,27
61,0,28
145,0,28
246,1,29
211,0,29
77,0,30
189,0,30
134,0,31
26,0,31
2,0,32
249,1,32
26,0,33
135,0,33
315,0,34
290,0,34
57,0,35
98,0,35
42,1,36
173,0,36
