node,obs_st,time
92,0,0
83,0,0
231,0,1
273,0,1
148,0,2
14,0,2
204,0,3
310,0,3
50,0,4
98,0,4
42,0,5
298,1,5
238,0,6
174,0,6
68,0,7
275,0,7
145,0,8
9,0,8
116,0,9
85,0,9
107,0,10
226,0,10
324,1,11
98,0,11
19,0,12
134,0,12
94,0,13
98,0,13
289,1,14
244,0,14
311,1,15
168,1,15
161,0,16
135,0,16
141,0,17
226,0,17
257,0,18
70,1,18
276,1,19
268,1,19
98,1,20
155,0,20
154,0,21
217,0,21
122,1,22
124,1,22
282,1,23
326,1,23
32,1,24
150,1,24
16,1,25
216,1,25
310,1,26
153,1,26
170,1,27
11,1,27
294,1,28
54,1,28
213,0,29
278,1,29
256,1,30
33,1,30
125,1,31
223,1,31
79,1,32
56,1,32
189,1,33
30,1,33
88,1,34
178,1,34
234,0,35
34,1,35
251,1,36
236,1,36
