node,obs_st,time
29,0,0
233,0,0
283,0,1
202,1,1
140,0,2
12,0,2
57,0,3
311,0,3
224,0,4
314,0,4
81,0,5
267,0,5
279,0,6
117,0,6
201,0,7
10,0,7
290,0,8
302,0,8
7,1,9
287,0,9
161,0,10
50,0,10
216,0,11
313,1,11
247,0,12
191,0,12
323,0,13
2,0,13
290,0,14
265,0,14
290,0,15
20,0,15
50,0,16
75,0,16
165,0,17
136,1,17
45,1,18
126,1,18
53,0,19
274,0,19
140,1,20
193,0,20
326,1,21
61,0,21
20,0,22
188,1,22
38,1,23
155,0,23
111,0,24
316,1,24
260,0,25
82,0,25
23,0,26
321,1,26
211,0,27
151,1,27
195,0,28
74,1,28
253,1,29
165,0,29
173,0,30
176,0,30
113,1,31
19,1,31
218,0,32
43,0,32
9,0,33
295,1,33
319,1,34
268,1,34
230,0,35
249,1,35
196,1,36
130,0,36
