node,obs_st,time
213,0,0
115,0,0
129,0,1
245,0,1
63,0,2
137,0,2
271,0,3
122,0,3
31,0,4
51,0,4
159,0,5
194,0,5
153,0,6
178,0,6
111,0,7
130,0,7
316,0,8
151,0,8
29,0,9
40,0,9
150,0,10
173,0,10
297,0,11
47,0,11
260,0,12
53,0,12
21,0,13
119,0,13
74,0,14
135,0,14
308,0,15
25,0,15
227,0,16
170,0,16
314,0,17
174,0,17
322,0,18
89,0,18
181,0,19
191,0,19
86,0,20
3,1,20
283,0,21
201,0,21
273,0,22
243,1,22
41,0,23
318,0,23
134,0,24
212,0,24
233,0,25
309,0,25
30,0,26
325,0,26
300,0,27
9,0,27
173,0,28
201,0,28
304,0,29
107,0,29
32,0,30
187,0,30
261,0,31
61,0,31
265,0,32
22,1,32
216,0,33
248,0,33
15,0,34
125,1,34
315,0,35
86,0,35
173,0,36
91,0,36
