node,obs_st,time
32,0,0
307,0,0
85,0,1
195,0,1
214,0,2
91,0,2
256,0,3
177,1,3
139,0,4
277,1,4
89,0,5
163,0,5
15,0,6
188,0,6
147,0,7
104,0,7
297,0,8
79,0,8
172,0,9
230,0,9
187,0,10
292,0,10
171,0,11
209,0,11
327,0,12
146,1,12
285,0,13
95,0,13
89,0,14
289,0,14
19,0,15
61,0,15
195,0,16
97,1,16
179,0,17
195,0,17
296,0,18
130,0,18
14,0,19
245,0,19
116,0,20
142,0,20
103,0,21
293,0,21
268,0,22
95,0,22
229,0,23
299,0,23
142,0,24
147,0,24
77,0,25
73,0,25
167,0,26
16,0,26
305,0,27
147,0,27
188,0,28
150,1,28
95,0,29
70,1,29
170,0,30
28,0,30
320,0,31
327,0,31
217,0,32
135,0,32
68,0,33
172,0,33
274,0,34
39,0,34
226,0,35
236,1,35
84,0,36
291,0,36
