node,obs_st,time
8,0,0
66,0,0
209,0,1
174,0,1
230,0,2
172,0,2
288,0,3
242,0,3
250,0,4
145,0,4
219,0,5
29,0,5
58,0,6
64,0,6
128,0,7
185,0,7
221,0,8
26,0,8
309,0,9
124,0,9
55,0,10
139,0,10
18,0,11
95,0,11
318,0,12
154,0,12
286,0,13
43,1,13
228,0,14
50,1,14
278,0,15
133,0,15
256,0,16
44,1,16
22,1,17
118,0,17
275,1,18
293,0,18
214,0,19
301,1,19
159,1,20
13,0,20
136,1,21
231,0,21
183,0,22
1,0,22
79,1,23
205,1,23
238,1,24
41,1,24
0,0,25
186,1,25
213,0,26
47,0,26
98,1,27
201,1,27
300,1,28
32,1,28
291,1,29
47,0,29
56,0,30
135,1,30
185,1,31
243,1,31
15,1,32
91,1,32
279,0,33
102,1,33
239,0,34
150,1,34
195,0,35
5,1,35
254,0,36
4,1,36
