node,obs_st,time
208,0,0
289,0,0
291,0,1
191,0,1
231,0,2
305,0,2
136,0,3
301,0,3
310,0,4
81,0,4
53,0,5
272,0,5
273,0,6
296,0,6
223,0,7
100,0,7
167,0,8
299,0,8
46,0,9
66,0,9
251,1,10
84,0,10
287,0,11
284,0,11
88,0,12
45,1,12
2,0,13
74,0,13
304,0,14
10,0,14
162,0,15
95,0,15
247,0,16
10,0,16
298,1,17
1,0,17
325,1,18
213,0,18
173,0,19
205,1,19
60,0,20
5,0,20
243,1,21
144,0,21
271,1,22
30,0,22
295,1,23
64,1,23
292,1,24
197,0,24
148,0,25
177,1,25
221,0,26
84,0,26
56,0,27
21,0,27
276,0,28
105,0,28
37,0,29
111,0,29
216,0,30
196,0,30
279,0,31
202,0,31
305,1,32
307,1,32
216,0,33
195,0,33
37,0,34
303,0,34
308,1,35
175,1,35
50,0,36
239,1,36
