node,obs_st,time
128,0,0
226,0,0
297,0,1
70,0,1
213,0,2
313,0,2
119,0,3
217,0,3
10,0,4
125,0,4
32,0,5
24,0,5
4,0,6
215,0,6
263,1,7
304,0,7
255,0,8
258,0,8
45,0,9
5,0,9
300,0,10
323,0,10
61,0,11
121,0,11
200,0,12
243,0,12
13,0,13
291,0,13
105,1,14
272,0,14
28,0,15
142,0,15
37,1,16
83,0,16
28,1,17
248,0,17
132,1,18
182,0,18
162,1,19
160,0,19
67,1,20
307,1,20
60,1,21
139,0,21
140,1,22
39,1,22
52,0,23
16,0,23
314,0,24
291,1,24
248,0,25
110,1,25
315,1,26
63,0,26
290,1,27
211,0,27
96,1,28
46,1,28
322,0,29
78,1,29
261,0,30
173,0,30
20,0,31
6,1,31
27,1,32
200,0,32
73,1,33
42,1,33
324,1,34
268,1,34
30,1,35
271,1,35
279,0,36
226,0,36
