node,obs_st,time
121,0,0
61,0,0
58,0,1
164,0,1
188,0,2
109,0,2
139,0,3
49,0,3
145,0,4
203,0,4
174,0,5
64,0,5
273,0,6
275,0,6
148,0,7
271,0,7
157,0,8
275,0,8
107,0,9
272,0,9
12,0,10
17,0,10
112,0,11
125,0,11
32,0,12
294,0,12
112,0,13
69,1,13
191,0,14
51,1,14
70,0,15
109,0,15
163,0,16
198,0,16
304,1,17
170,0,17
162,1,18
215,1,18
88,1,19
189,0,19
278,0,20
280,0,20
120,1,21
144,1,21
326,1,22
131,0,22
138,0,23
306,1,23
104,1,24
124,0,24
64,1,25
313,1,25
42,1,26
92,1,26
253,1,27
89,0,27
39,0,28
227,0,28
34,1,29
101,0,29
16,1,30
152,0,30
55,0,31
22,1,31
188,0,32
226,0,32
32,1,33
31,1,33
285,1,34
173,0,34
52,0,35
202,0,35
267,0,36
24,1,36
