node,obs_st,time
155,0,0
147,0,0
280,0,1
195,0,1
3,0,2
150,0,2
74,1,3
123,0,3
26,0,4
119,0,4
317,0,5
205,0,5
271,0,6
43,0,6
22,0,7
129,0,7
50,0,8
118,0,8
297,0,9
299,0,9
42,0,10
131,0,10
95,0,11
228,0,11
97,0,12
239,0,12
166,0,13
250,0,13
189,0,14
323,0,14
25,0,15
318,0,15
267,0,16
203,0,16
152,0,17
158,0,17
170,0,18
77,0,18
221,0,19
50,0,19
270,1,20
323,0,20
239,0,21
86,0,21
144,0,22
217,0,22
219,0,23
261,0,23
31,1,24
17,0,24
289,0,25
9,0,25
268,0,26
278,0,26
57,0,27
12,0,27
319,0,28
206,1,28
83,0,29
138,0,29
175,1,30
236,1,30
9,0,31
173,0,31
248,0,32
14,0,32
16,0,33
149,0,33
327,0,34
258,1,34
137,1,35
73,0,35
133,0,36
213,0,36
