node,obs_st,time
30,0,0
49,0,0
1,0,1
266,0,1
157,0,2
248,0,2
105,0,3
74,0,3
94,0,4
254,0,4
234,0,5
323,0,5
234,0,6
145,0,6
305,0,7
208,0,7
121,0,8
325,0,8
258,0,9
224,0,9
284,0,10
264,0,10
216,0,11
238,0,11
320,0,12
317,0,12
75,0,13
297,0,13
276,0,14
59,0,14
162,0,15
298,1,15
282,0,16
314,0,16
117,0,17
244,0,17
128,0,18
65,0,18
41,0,19
202,0,19
238,0,20
7,0,20
126,0,21
235,0,21
138,0,22
24,0,22
141,0,23
160,0,23
272,0,24
116,0,24
154,0,25
55,0,25
23,0,26
178,0,26
274,0,27
302,0,27
13,0,28
124,0,28
174,0,29
316,0,29
127,0,30
25,0,30
144,0,31
167,0,31
3,0,32
278,0,32
173,0,33
228,0,33
176,0,34
236,1,34
12,0,35
299,0,35
141,0,36
313,1,36
