node,obs_st,time
300,0,0
246,0,0
140,0,1
152,0,1
197,0,2
82,0,2
239,0,3
64,0,3
144,0,4
258,0,4
286,0,5
110,0,5
78,0,6
46,1,6
293,0,7
53,0,7
84,0,8
188,0,8
155,0,9
265,0,9
153,0,10
278,0,10
62,0,11
297,0,11
122,0,12
317,0,12
36,0,13
111,0,13
96,0,14
155,0,14
169,0,15
127,0,15
311,0,16
299,0,16
306,0,17
30,0,17
122,0,18
24,0,18
81,0,19
79,0,19
88,0,20
323,0,20
165,0,21
91,1,21
2,0,22
193,0,22
77,1,23
135,1,23
109,0,24
308,0,24
151,0,25
146,0,25
134,0,26
48,0,26
32,0,27
211,0,27
240,1,28
201,0,28
252,0,29
204,0,29
97,1,30
162,0,30
213,0,31
221,0,31
324,0,32
146,0,32
33,0,33
140,0,33
198,0,34
248,0,34
190,0,35
40,0,35
130,0,36
93,1,36
