node,obs_st,time
266,0,0
298,0,0
98,0,1
207,0,1
247,0,2
33,0,2
157,0,3
118,0,3
195,0,4
128,0,4
263,0,5
240,0,5
128,0,6
154,0,6
298,0,7
118,0,7
285,0,8
117,0,8
52,0,9
151,0,9
170,0,10
307,0,10
103,0,11
11,0,11
297,0,12
2,0,12
58,0,13
3,1,13
67,0,14
259,0,14
309,0,15
121,0,15
251,0,16
140,1,16
236,0,17
275,1,17
23,0,18
163,0,18
210,0,19
305,0,19
91,0,20
274,0,20
308,0,21
128,1,21
196,0,22
43,0,22
233,0,23
136,0,23
136,0,24
58,0,24
134,0,25
51,0,25
11,1,26
223,0,26
81,1,27
137,1,27
115,0,28
26,0,28
308,0,29
207,1,29
14,0,30
289,0,30
240,0,31
271,1,31
12,0,32
29,0,32
78,1,33
277,1,33
121,0,34
286,0,34
139,0,35
231,0,35
236,1,36
216,0,36
