node,obs_st,time
73,0,0
127,0,0
153,0,1
218,0,1
156,0,2
67,0,2
276,0,3
313,0,3
166,1,4
70,0,4
286,0,5
53,0,5
273,0,6
271,0,6
25,0,7
290,0,7
284,0,8
148,0,8
208,0,9
306,0,9
216,0,10
72,0,10
216,0,11
319,1,11
25,0,12
147,0,12
294,0,13
237,0,13
219,1,14
141,1,14
131,0,15
261,1,15
188,1,16
48,0,16
151,1,17
19,0,17
218,0,18
198,0,18
110,1,19
16,0,19
196,1,20
215,0,20
92,0,21
240,0,21
304,1,22
203,0,22
171,0,23
255,0,23
39,0,24
218,0,24
301,1,25
170,0,25
92,0,26
205,1,26
187,1,27
128,1,27
146,0,28
323,1,28
225,1,29
121,0,29
70,1,30
228,0,30
162,1,31
76,0,31
96,0,32
232,0,32
265,0,33
95,1,33
185,1,34
199,0,34
276,0,35
116,1,35
293,1,36
246,1,36
