node,obs_st,time
111,0,0
131,0,0
73,0,1
278,0,1
193,0,2
23,0,2
164,0,3
285,0,3
159,0,4
240,1,4
161,0,5
43,0,5
149,0,6
229,0,6
139,0,7
76,1,7
261,0,8
70,0,8
319,0,9
133,0,9
250,0,10
57,0,10
256,0,11
235,0,11
313,0,12
232,0,12
307,0,13
112,0,13
35,0,14
137,0,14
321,0,15
269,0,15
183,0,16
84,0,16
188,0,17
25,0,17
158,1,18
270,1,18
67,1,19
18,1,19
287,0,20
87,1,20
172,0,21
113,0,21
178,0,22
77,1,22
223,0,23
231,0,23
214,0,24
78,1,24
314,0,25
296,1,25
241,1,26
98,1,26
92,1,27
247,1,27
182,0,28
36,1,28
246,1,29
253,1,29
46,1,30
186,1,30
308,1,31
283,0,31
91,1,32
49,1,32
66,1,33
7,1,33
310,1,34
75,1,34
295,1,35
11,1,35
292,1,36
135,1,36
