node,obs_st,time
304,0,0
256,0,0
306,0,1
58,0,1
154,0,2
98,0,2
32,0,3
308,0,3
323,0,4
192,0,4
135,0,5
300,0,5
12,0,6
86,0,6
48,0,7
107,0,7
252,0,8
137,0,8
44,0,9
132,0,9
266,0,10
125,0,10
131,0,11
170,0,11
319,0,12
259,1,12
318,0,13
125,0,13
258,0,14
274,0,14
243,0,15
308,0,15
279,0,16
3,0,16
37,0,17
89,0,17
75,1,18
265,0,18
206,0,19
21,0,19
322,1,20
173,0,20
255,0,21
197,0,21
200,0,22
175,0,22
10,0,23
147,0,23
172,1,24
78,0,24
179,0,25
57,0,25
149,0,26
16,1,26
112,0,27
318,1,27
124,0,28
268,1,28
298,0,29
24,0,29
72,0,30
270,0,30
10,0,31
137,0,31
157,0,32
217,0,32
255,0,33
239,1,33
208,0,34
110,1,34
229,0,35
245,1,35
311,1,36
167,1,36
