node,obs_st,time
51,0,0
64,0,0
61,0,1
277,0,1
326,0,2
54,0,2
138,0,3
7,0,3
42,0,4
311,0,4
222,0,5
283,0,5
309,0,6
279,0,6
130,0,7
18,0,7
267,0,8
240,1,8
325,0,9
273,0,9
71,0,10
109,0,10
243,0,11
38,0,11
317,0,12
226,0,12
266,0,13
247,0,13
264,0,14
129,0,14
265,0,15
323,0,15
326,0,16
265,0,16
5,0,17
133,0,17
87,1,18
326,0,18
74,0,19
210,0,19
42,1,20
252,0,20
290,0,21
314,0,21
23,0,22
101,0,22
291,0,23
217,0,23
271,1,24
163,0,24
13,0,25
101,0,25
126,1,26
20,0,26
109,0,27
23,0,27
135,0,28
222,0,28
198,0,29
115,1,29
327,0,30
82,1,30
33,0,31
94,0,31
97,1,32
84,0,32
306,0,33
188,0,33
24,0,34
292,0,34
215,1,35
284,1,35
290,0,36
111,0,36
