node,obs_st,time
101,0,0
173,0,0
225,0,1
74,0,1
225,0,2
132,0,2
30,0,3
80,0,3
268,0,4
28,0,4
291,0,5
36,0,5
250,0,6
257,0,6
300,0,7
216,0,7
305,0,8
300,0,8
232,0,9
203,0,9
292,0,10
286,0,10
209,0,11
36,0,11
43,0,12
7,0,12
102,0,13
196,0,13
118,0,14
290,0,14
43,0,15
181,0,15
77,0,16
204,1,16
283,0,17
284,0,17
313,0,18
38,0,18
116,0,19
33,0,19
226,0,20
94,0,20
294,0,21
203,0,21
236,0,22
229,0,22
273,0,23
136,0,23
18,1,24
95,0,24
313,0,25
140,0,25
3,1,26
312,0,26
245,0,27
261,0,27
300,0,28
100,0,28
277,0,29
240,0,29
297,0,30
69,0,30
236,0,31
225,0,31
273,0,32
263,0,32
201,0,33
142,0,33
296,0,34
132,0,34
234,0,35
213,0,35
5,0,36
274,0,36
