node,obs_st,time
33,0,0
181,0,0
6,0,1
140,0,1
152,0,2
146,0,2
280,0,3
68,0,3
314,0,4
190,0,4
299,0,5
110,0,5
186,0,6
125,0,6
20,0,7
8,0,7
288,0,8
41,0,8
103,0,9
93,0,9
13,0,10
214,0,10
258,0,11
309,0,11
89,0,12
314,0,12
312,0,13
241,0,13
281,0,14
68,0,14
52,0,15
293,0,15
208,1,16
293,0,16
80,1,17
296,0,17
151,0,18
220,0,18
300,1,19
236,1,19
57,0,20
77,1,20
314,0,21
32,1,21
309,1,22
144,0,22
284,0,23
237,1,23
5,1,24
55,0,24
189,0,25
292,0,25
85,0,26
42,1,26
189,0,27
253,1,27
130,0,28
252,1,28
319,0,29
103,0,29
21,0,30
325,1,30
67,1,31
293,0,31
16,1,32
274,0,32
34,1,33
251,1,33
18,1,34
188,0,34
262,0,35
189,0,35
87,1,36
78,1,36
