node,obs_st,time
136,0,0
314,0,0
97,0,1
99,0,1
273,0,2
156,0,2
42,0,3
222,0,3
147,0,4
52,0,4
325,0,5
144,0,5
7,0,6
21,0,6
86,0,7
33,0,7
128,0,8
207,0,8
93,0,9
325,0,9
0,0,10
79,0,10
151,0,11
149,0,11
105,0,12
317,0,12
299,0,13
186,0,13
273,0,14
46,0,14
50,0,15
269,1,15
193,0,16
293,0,16
88,0,17
318,0,17
132,0,18
26,0,18
105,0,19
123,1,19
102,0,20
89,0,20
105,0,21
27,0,21
245,0,22
288,0,22
147,0,23
111,0,23
160,1,24
199,0,24
94,0,25
226,0,25
318,0,26
75,0,26
227,0,27
128,1,27
311,0,28
316,0,28
25,0,29
219,0,29
119,0,30
275,1,30
113,0,31
312,0,31
158,0,32
95,0,32
59,0,33
270,1,33
25,0,34
276,0,34
72,0,35
117,0,35
124,0,36
324,0,36
