node,obs_st,time
149,0,0
317,0,0
227,0,1
78,0,1
243,0,2
239,0,2
22,0,3
168,0,3
78,0,4
14,0,4
129,0,5
52,0,5
313,1,6
154,0,6
29,0,7
77,0,7
98,0,8
135,0,8
11,0,9
159,0,9
50,0,10
253,0,10
38,0,11
177,0,11
70,0,12
257,0,12
307,1,13
290,1,13
327,0,14
64,0,14
107,0,15
155,0,15
131,0,16
205,0,16
22,0,17
19,0,17
151,0,18
276,0,18
258,0,19
294,0,19
210,0,20
288,0,20
225,0,21
42,0,21
291,1,22
99,0,22
142,0,23
31,0,23
323,0,24
25,0,24
128,0,25
126,0,25
178,0,26
123,1,26
264,0,27
267,0,27
29,0,28
137,0,28
39,0,29
78,0,29
134,0,30
237,0,30
76,0,31
10,0,31
221,0,32
204,0,32
183,0,33
192,0,33
16,0,34
217,0,34
272,1,35
124,0,35
48,1,36
66,0,36
