node,obs_st,time
178,0,0
185,0,0
177,0,1
168,0,1
253,0,2
118,0,2
196,0,3
13,0,3
218,0,4
10,0,4
35,1,5
178,0,5
130,0,6
260,0,6
304,0,7
181,0,7
27,0,8
45,0,8
105,0,9
135,0,9
319,0,10
32,0,10
302,0,11
282,1,11
219,0,12
80,0,12
110,0,13
55,0,13
61,0,14
196,0,14
81,0,15
45,0,15
32,0,16
85,1,16
180,0,17
213,0,17
27,0,18
245,0,18
215,1,19
324,0,19
310,0,20
317,0,20
244,1,21
189,0,21
289,0,22
160,0,22
99,0,23
289,0,23
226,0,24
104,0,24
92,1,25
213,0,25
299,0,26
1,0,26
137,0,27
47,0,27
161,1,28
145,0,28
292,0,29
90,0,29
1,0,30
253,0,30
86,0,31
109,0,31
242,0,32
65,0,32
115,0,33
165,0,33
267,0,34
54,0,34
93,0,35
137,0,35
284,0,36
124,0,36
