node,obs_st,time
272,0,0
306,0,0
56,0,1
3,0,1
56,0,2
130,0,2
175,0,3
268,0,3
162,0,4
257,0,4
130,0,5
323,0,5
39,0,6
135,0,6
276,0,7
301,0,7
105,0,8
115,0,8
6,0,9
73,1,9
281,0,10
196,0,10
314,0,11
140,0,11
238,0,12
20,0,12
145,0,13
107,0,13
311,1,14
142,0,14
129,1,15
307,0,15
74,0,16
25,0,16
316,0,17
238,0,17
130,0,18
258,0,18
55,0,19
47,0,19
18,0,20
212,0,20
113,1,21
98,0,21
179,0,22
323,1,22
167,0,23
137,0,23
280,0,24
290,1,24
313,0,25
285,0,25
222,0,26
81,0,26
139,0,27
103,0,27
180,0,28
156,0,28
46,1,29
294,1,29
216,1,30
271,1,30
279,0,31
151,0,31
252,0,32
102,0,32
155,0,33
181,1,33
99,0,34
182,0,34
193,0,35
274,0,35
235,0,36
64,1,36
