node,obs_st,time
167,0,0
247,0,0
98,0,1
114,0,1
168,0,2
254,0,2
92,0,3
132,0,3
174,0,4
256,0,4
256,0,5
67,0,5
85,0,6
190,0,6
192,0,7
96,0,7
79,0,8
64,0,8
104,0,9
80,0,9
138,0,10
160,0,10
249,0,11
122,0,11
156,0,12
20,0,12
76,0,13
187,1,13
276,0,14
90,0,14
127,0,15
275,0,15
104,0,16
64,0,16
193,0,17
123,0,17
56,0,18
139,0,18
8,0,19
18,1,19
160,0,20
237,1,20
5,1,21
249,0,21
238,0,22
159,0,22
163,0,23
139,0,23
87,1,24
20,0,24
24,0,25
195,0,25
193,0,26
176,0,26
229,0,27
10,0,27
242,1,28
19,0,28
253,1,29
165,0,29
268,1,30
283,0,30
160,1,31
11,1,31
70,1,32
9,0,32
254,0,33
287,0,33
74,1,34
240,0,34
8,1,35
114,1,35
22,1,36
210,0,36
