node,obs_st,time
66,0,0
25,0,0
232,0,1
308,0,1
167,0,2
24,0,2
315,0,3
169,1,3
263,0,4
261,0,4
179,1,5
202,0,5
160,0,6
265,0,6
258,0,7
107,1,7
208,0,8
163,0,8
197,0,9
256,0,9
119,0,10
217,0,10
146,0,11
227,0,11
157,0,12
270,0,12
40,1,13
133,0,13
14,1,14
84,0,14
78,0,15
44,1,15
279,0,16
280,0,16
97,1,17
80,0,17
17,1,18
302,1,18
110,0,19
77,1,19
57,0,20
96,1,20
166,0,21
282,1,21
238,1,22
69,1,22
11,1,23
24,0,23
64,1,24
270,1,24
273,1,25
268,0,25
70,1,26
73,1,26
18,1,27
104,1,27
35,1,28
299,1,28
62,1,29
211,0,29
0,0,30
271,1,30
307,1,31
83,1,31
264,1,32
222,1,32
124,1,33
78,1,33
318,1,34
187,1,34
248,1,35
306,1,35
194,1,36
278,0,36
