node,obs_st,time
144,0,0
176,0,0
66,0,1
295,0,1
277,0,2
295,0,2
300,0,3
197,0,3
233,0,4
25,1,4
322,0,5
127,0,5
183,0,6
278,0,6
202,0,7
43,0,7
12,0,8
18,0,8
271,0,9
257,0,9
289,1,10
309,0,10
308,0,11
251,0,11
267,1,12
89,0,12
213,0,13
168,0,13
321,0,14
274,0,14
175,1,15
247,0,15
200,0,16
300,0,16
242,1,17
8,1,17
203,0,18
77,1,18
298,1,19
243,1,19
272,1,20
156,0,20
177,1,21
41,1,21
98,1,22
129,1,22
265,0,23
127,0,23
227,0,24
130,0,24
214,0,25
316,0,25
252,1,26
48,1,26
115,1,27
21,1,27
260,1,28
182,0,28
316,0,29
53,0,29
28,1,30
319,1,30
120,1,31
258,1,31
118,0,32
185,1,32
137,1,33
125,1,33
70,1,34
219,1,34
19,1,35
88,1,35
36,1,36
81,1,36
