node,obs_st,time
124,0,0
315,0,0
226,0,1
228,0,1
198,0,2
284,0,2
229,0,3
327,0,3
170,0,4
229,0,4
195,0,5
282,0,5
230,0,6
170,0,6
39,0,7
212,0,7
179,0,8
239,0,8
230,0,9
20,0,9
4,0,10
122,1,10
138,0,11
229,0,11
13,0,12
141,0,12
160,0,13
208,0,13
161,0,14
2,0,14
325,0,15
271,0,15
118,0,16
158,0,16
221,0,17
164,0,17
302,0,18
209,0,18
19,1,19
108,1,19
130,0,20
25,0,20
310,0,21
163,0,21
323,0,22
64,1,22
322,0,23
140,1,23
77,0,24
119,0,24
174,0,25
307,0,25
158,0,26
90,0,26
62,1,27
109,0,27
147,0,28
216,0,28
161,1,29
256,0,29
254,0,30
155,0,30
121,0,31
147,0,31
48,1,32
219,0,32
41,1,33
207,1,33
52,0,34
104,1,34
58,0,35
200,1,35
192,0,36
147,0,36
