node,obs_st,time
204,0,0
117,0,0
258,0,1
217,0,1
36,0,2
213,0,2
177,0,3
246,0,3
223,0,4
49,0,4
136,0,5
138,0,5
67,0,6
147,0,6
227,0,7
65,0,7
314,0,8
153,0,8
101,0,9
172,0,9
19,0,10
99,0,10
112,1,11
284,0,11
127,0,12
321,0,12
284,0,13
183,0,13
139,0,14
80,0,14
76,0,15
25,0,15
73,0,16
28,0,16
155,0,17
239,0,17
105,0,18
20,0,18
130,0,19
218,0,19
272,1,20
26,0,20
23,0,21
308,0,21
87,1,22
201,0,22
114,0,23
265,0,23
232,1,24
98,0,24
106,1,25
142,0,25
60,0,26
180,0,26
60,0,27
245,0,27
31,0,28
0,0,28
172,0,29
149,0,29
95,0,30
61,0,30
7,0,31
30,0,31
32,1,32
258,1,32
42,1,33
63,0,33
198,0,34
285,1,34
195,0,35
202,0,35
158,0,36
326,0,36
