node,obs_st,time
160,0,0
114,1,0
96,0,1
41,0,1
260,0,2
306,0,2
0,0,3
20,0,3
205,0,4
165,0,4
131,0,5
64,0,5
180,0,6
92,0,6
48,0,7
236,0,7
133,0,8
99,0,8
66,0,9
209,0,9
124,0,10
231,0,10
168,0,11
82,0,11
178,0,12
244,0,12
146,0,13
245,1,13
176,0,14
9,0,14
99,1,15
241,0,15
267,0,16
80,1,16
90,0,17
189,0,17
263,0,18
238,1,18
5,1,19
305,1,19
237,1,20
82,0,20
111,0,21
23,0,21
261,0,22
138,0,22
262,0,23
127,0,23
185,0,24
25,0,24
137,1,25
88,1,25
134,0,26
142,0,26
284,0,27
63,0,27
61,0,28
174,0,28
44,0,29
77,0,29
210,0,30
209,0,30
282,1,31
48,1,31
29,0,32
38,0,32
184,0,33
216,0,33
111,0,34
139,1,34
138,0,35
209,0,35
224,0,36
119,0,36
