node,obs_st,time
109,0,0
227,0,0
219,0,1
229,0,1
99,0,2
93,0,2
243,0,3
297,0,3
97,0,4
48,1,4
75,0,5
173,0,5
322,0,6
182,0,6
132,0,7
231,0,7
161,0,8
45,0,8
168,0,9
310,0,9
26,0,10
183,0,10
141,0,11
5,0,11
43,0,12
117,0,12
154,0,13
129,0,13
41,0,14
287,0,14
296,1,15
191,0,15
282,0,16
108,0,16
229,0,17
136,0,17
155,0,18
220,0,18
42,0,19
141,0,19
268,0,20
262,0,20
211,0,21
313,1,21
282,0,22
25,0,22
12,0,23
323,0,23
174,0,24
119,0,24
172,0,25
223,0,25
244,0,26
315,0,26
89,0,27
145,0,27
183,0,28
220,0,28
164,0,29
193,0,29
42,0,30
49,1,30
77,0,31
212,0,31
244,0,32
130,0,32
237,0,33
306,0,33
5,0,34
129,0,34
181,0,35
218,0,35
292,0,36
117,0,36
